9828201020.0;2
9828200790.0;3
9828200762.0;2
9828200746.0;3
9828200605.0;0
9828200545.0;0
9828200525.0;2
9828200460.0;2
9828200460.0;2
9828200187.0;2
9828200147.0;3
9827700105.0;0
9826701794.0;3
9826701765.0;2
9826701735.0;0
9826701665.0;3
9826701490.0;1
9826701345.0;0
9826701320.0;3
9826701201.0;3
9826700930.0;3
9826700726.0;3
9826700707.0;3
9826700697.0;3
9822700295.0;4
9822700285.0;0
9822700255.0;3
9822700190.0;1
9818700645.0;2
9818700455.0;0
9818700430.0;0
9818700320.0;2
9818700215.0;1
9809000020.0;4
9809000020.0;4
9809000010.0;4
9808700762.0;4
9808700650.0;3
9808700405.0;4
9808700370.0;0
9808700025.0;3
9808650060.0;0
9808640320.0;4
9808640090.0;3
9808640040.0;3
9808630260.0;3
9808630210.0;3
9808630120.0;3
9808610410.0;4
9808610190.0;4
9808590460.0;4
9808590310.0;4
9808590210.0;4
9808100185.0;4
9808100150.0;4
9808100100.0;4
9804500420.0;3
9578501110.0;3
9578501030.0;3
9578500920.0;1
9578500820.0;3
9578500810.0;3
9578500790.0;3
9578500690.0;3
9578500510.0;3
9578500180.0;3
9578200030.0;0
9578140360.0;3
9578140180.0;3
9578090240.0;4
9578090180.0;4
9578090050.0;4
9578080130.0;3
9578080040.0;3
9578060660.0;3
9578060540.0;3
9578060470.0;3
9578060420.0;3
9578060370.0;3
9578060230.0;3
9578050120.0;4
9577800005.0;3
9573120260.0;0
9572000080.0;1
9567800435.0;0
9567800140.0;2
9564800145.0;2
9562200090.0;4
9561100080.0;0
9561100010.0;3
9560800390.0;3
9560800310.0;3
9560800290.0;3
9560800040.0;3
9560700055.0;1
9560700010.0;0
9560500105.0;0
9558900010.0;3
9558800030.0;2
9558800025.0;2
9558200210.0;2
9558200080.0;3
9558200045.0;2
9558200025.0;0
9558050780.0;3
9558050450.0;3
9558050360.0;4
9558050230.0;4
9558050170.0;4
9558050020.0;4
9558041130.0;3
9558040820.0;4
9558040230.0;4
9558040050.0;4
9558021010.0;3
9558021000.0;3
9558020890.0;3
9558020840.0;3
9558020610.0;3
9558020600.0;4
9558020460.0;4
9558020380.0;4
9558020240.0;4
9558010300.0;3
9558010230.0;3
9558010190.0;3
9558010090.0;4
9558000100.0;4
9557300570.0;0
9557300560.0;0
9557300190.0;3
9557300080.0;0
9557300040.0;1
9557200090.0;2
9554200200.0;2
9554200105.0;0
9553200125.0;3
9553200052.0;2
9552701030.0;3
9552701000.0;3
9552700550.0;3
9552700140.0;1
9551202875.0;0
9551202130.0;1
9551202025.0;2
9551201660.0;4
9551201585.0;1
9551201560.0;2
9551201295.0;2
9551201250.0;2
9551201240.0;4
9551201155.0;4
9551200270.0;1
9550204620.0;2
9550204590.0;0
9550204515.0;2
9550204450.0;0
9550203690.0;1
9550202870.0;2
9550202730.0;2
9550202700.0;2
9550202140.0;4
9550202010.0;1
9550201550.0;2
9550201495.0;3
9550200650.0;2
9550200470.0;3
9550200370.0;2
9550200310.0;2
9550200265.0;2
9550200225.0;2
9550200155.0;2
9547205660.0;0
9547205610.0;0
9547205380.0;1
9547205260.0;0
9547205225.0;0
9547205180.0;3
9547204930.0;2
9547204675.0;2
9547204350.0;0
9547202950.0;0
9547202890.0;2
9547202380.0;2
9547202265.0;0
9547202245.0;0
9547201850.0;2
9547201155.0;2
9547200835.0;2
9547200790.0;0
9547200530.0;1
9547200460.0;2
9547200340.0;3
9545260100.0;4
9545250110.0;3
9545250010.0;4
9545240180.0;3
9545240070.0;3
9545230280.0;3
9545230140.0;3
9545220100.0;3
9545200180.0;3
9544700730.0;4
9544700500.0;3
9544200422.0;4
9544200277.0;4
9543000945.0;3
9543000896.0;0
9543000205.0;2
9542900190.0;0
9542890100.0;3
9542890010.0;3
9542850580.0;4
9542850320.0;3
9542850290.0;4
9542840730.0;3
9542840630.0;3
9542840590.0;2
9542840570.0;3
9542840450.0;2
9542840410.0;3
9542840340.0;3
9542840120.0;3
9542840060.0;3
9542830690.0;3
9542830600.0;3
9542830540.0;3
9542830480.0;3
9542830440.0;3
9542830430.0;3
9542830350.0;3
9542830210.0;3
9542830160.0;3
9542830050.0;3
9542802000.0;2
9542801990.0;0
9542801410.0;3
9542801310.0;3
9542801120.0;0
9542800820.0;0
9542800700.0;0
9542800610.0;3
9542800290.0;2
9542800050.0;2
9542600070.0;4
9542400075.0;0
9542400025.0;4
9542400010.0;0
9542300530.0;4
9542300430.0;4
9542300320.0;4
9542200610.0;0
9542200220.0;4
9542100165.0;4
9542100135.0;3
9542100085.0;0
9542100005.0;4
9542000340.0;3
9542000275.0;3
9542000075.0;0
9542000050.0;0
9542000030.0;4
9541800190.0;4
9541800075.0;0
9541800065.0;3
9541800010.0;1
9541600490.0;4
9541600355.0;0
9541600350.0;0
9541600295.0;0
9541600280.0;0
9541600255.0;0
9541600110.0;3
9541600060.0;1
9541600015.0;0
9540100060.0;0
9540100025.0;2
9537200037.0;0
9536602080.0;2
9536601996.0;2
9536601852.0;0
9536601331.0;0
9536601295.0;0
9536601045.0;2
9536600810.0;3
9536600105.0;3
9536600010.0;0
9534400010.0;0
9533600185.0;0
9533600100.0;0
9533100285.0;4
9533100145.0;2
9533100080.0;0
9532000500.0;3
9532000170.0;3
9532000070.0;3
9532000010.0;3
9530101670.0;2
9530101535.0;0
9530101385.0;2
9530101290.0;2
9530100921.0;0
9530100555.0;2
9530100225.0;3
9530100085.0;0
9528105305.0;4
9528104985.0;2
9528104910.0;3
9528104660.0;4
9528104360.0;2
9528104345.0;3
9528104286.0;2
9528104109.0;3
9528104108.0;3
9528103443.0;2
9528102996.0;3
9528102993.0;3
9528102870.0;2
9528102865.0;1
9528102772.0;3
9528102771.0;3
9528102110.0;3
9528102060.0;2
9528101224.0;3
9528101214.0;3
9528101061.0;3
9528101032.0;3
9528100963.0;4
9528100899.0;3
9527310180.0;3
9527310110.0;3
9527300200.0;3
9527000490.0;3
9527000330.0;1
9527000180.0;3
9527000090.0;3
9527000040.0;3
9526600710.0;3
9526600340.0;3
9526600260.0;3
9526600250.0;3
9526600210.0;3
9526600140.0;3
9526600090.0;3
9526500090.0;3
9526500080.0;3
9525600030.0;3
9525100040.0;4
9524100322.0;3
9524100207.0;2
9524100196.0;2
9524100050.0;3
9523104345.0;1
9523103990.0;2
9523103590.0;0
9523103001.0;2
9523103000.0;0
9523102750.0;0
9523102660.0;2
9523102580.0;0
9523102447.0;0
9523102420.0;2
9523102040.0;2
9523100731.0;3
9523100730.0;3
9523100712.0;3
9523100550.0;0
9523100459.0;3
9523100458.0;3
9523100026.0;0
9522600120.0;3
9522400350.0;3
9522350090.0;4
9522300010.0;4
9522100485.0;1
9522100375.0;1
9521101520.0;2
9521101455.0;2
9521101315.0;2
9521101221.0;3
9521101065.0;2
9521101055.0;0
9521101015.0;1
9521100960.0;3
9521100880.0;0
9521100867.0;3
9521100866.0;3
9521100855.0;3
9521100795.0;0
9521100586.0;2
9521100585.0;2
9521100465.0;2
9521100301.0;3
9521100280.0;3
9521100214.0;3
9521100106.0;2
9521100031.0;4
9521100029.0;4
9520900230.0;3
9520900210.0;1
9518100059.0;2
9517200610.0;2
9517200480.0;2
9517200290.0;2
9517200180.0;2
9517200030.0;0
9516500100.0;3
9513900050.0;0
9512501450.0;2
9512501400.0;2
9512501370.0;0
9512500720.0;1
9512500680.0;0
9512500610.0;0
9512500460.0;0
9512500380.0;0
9512200420.0;4
9512200140.0;3
9512200090.0;4
9512200050.0;4
9512000140.0;0
9511120050.0;3
9510971070.0;3
9510970530.0;3
9510970520.0;3
9510970310.0;4
9510970300.0;4
9510970090.0;4
9510970050.0;4
9510970010.0;3
9510930350.0;4
9510920120.0;4
9510920070.0;4
9510920050.0;4
9510920040.0;4
9510910250.0;4
9510910050.0;3
9510900710.0;0
9510900630.0;0
9510900610.0;1
9510900360.0;0
9510900270.0;0
9510900140.0;3
9510900070.0;0
9510861140.0;3
9510860840.0;4
9510860750.0;4
9510860560.0;3
9510860060.0;3
9510400100.0;3
9510320150.0;4
9510310280.0;4
9510310030.0;4
9510300220.0;3
9510300130.0;4
9508850120.0;0
9508850100.0;3
9508500075.0;1
9505100035.0;2
9500900430.0;0
9500900135.0;0
9500900110.0;2
9500900060.0;0
9499200220.0;0
9498200091.0;0
9498200046.0;2
9493200010.0;2
9492800020.0;0
9492500170.0;4
9492500160.0;4
9492500140.0;4
9492500090.0;3
9492500010.0;4
9485951510.0;3
9485951460.0;4
9485951170.0;4
9485951030.0;4
9485950340.0;3
9485950310.0;4
9485950060.0;1
9485950040.0;3
9485940330.0;3
9485940290.0;4
9485930120.0;0
9485920120.0;3
9485910100.0;3
9485800050.0;0
9485760050.0;3
9485750240.0;3
9485750110.0;3
9485740340.0;3
9485700175.0;2
9485700150.0;2
9485700136.0;2
9485300560.0;3
9485300190.0;3
9485300010.0;3
9482700475.0;1
9482700455.0;0
9482700440.0;1
9482700080.0;2
9482700075.0;3
9478550430.0;3
9478550110.0;3
9478501020.0;3
9478500770.0;3
9478500640.0;3
9478500590.0;3
9478500570.0;3
9478500180.0;3
9478400080.0;4
9477940440.0;3
9477940390.0;3
9477920120.0;3
9477730080.0;3
9477710160.0;0
9477580110.0;4
9477580030.0;4
9477500060.0;1
9477201620.0;1
9477201530.0;2
9477201470.0;2
9477201370.0;0
9477201150.0;2
9477201060.0;2
9477201040.0;0
9477200560.0;0
9477200460.0;2
9477200200.0;2
9477101280.0;2
9477100620.0;2
9477100490.0;2
9477100330.0;2
9477100170.0;2
9477100060.0;0
9477001410.0;0
9477001350.0;2
9477001280.0;0
9477001270.0;0
9477001140.0;0
9477000650.0;0
9477000300.0;0
9477000280.0;1
9477000190.0;0
9477000120.0;2
9477000080.0;3
9477000060.0;0
9476700135.0;0
9476700035.0;0
9476200710.0;3
9476200680.0;2
9476200650.0;2
9476200580.0;0
9476200545.0;0
9476200485.0;0
9476200350.0;1
9476200290.0;2
9476200150.0;2
9476200035.0;2
9476200020.0;0
9476010120.0;1
9475960050.0;4
9475710170.0;3
9475710060.0;3
9475710040.0;3
9475700220.0;3
9475200030.0;0
9474700020.0;2
9473200105.0;2
9472200060.0;4
9471201175.0;4
9471201110.0;0
9471200370.0;4
9471200265.0;4
9471200200.0;4
9471200115.0;4
9471200065.0;4
9468200175.0;2
9468200163.0;0
9468200140.0;2
9468200125.0;2
9468200109.0;4
9468200100.0;2
9465910380.0;4
9465910320.0;3
9465910310.0;4
9465910190.0;3
9465910150.0;3
9465910070.0;3
9465910030.0;3
9465900500.0;3
9465200405.0;2
9465200181.0;0
9464700340.0;4
9460000110.0;2
9460000010.0;2
9459200120.0;0
9459200110.0;2
9456200450.0;3
9456200405.0;2
9455200790.0;0
9455200596.0;2
9455200570.0;1
9455200445.0;3
9455200329.0;3
9455200205.0;3
9454200030.0;3
9448300115.0;0
9448300061.0;2
9445300045.0;0
9441300030.0;0
9438300035.0;2
9435300051.0;2
9435300030.0;2
9433000480.0;4
9433000470.0;4
9433000460.0;4
9433000390.0;4
9433000060.0;4
9432900560.0;3
9432900380.0;3
9432900250.0;3
9432900180.0;3
9432900070.0;3
9432900040.0;3
9432750190.0;4
9432750070.0;4
9430110120.0;3
9430110030.0;3
9430100360.0;3
9430100020.0;3
9430000070.0;3
9429500146.0;3
9429500045.0;2
9429400170.0;3
9429400060.0;3
9429000170.0;3
9424400200.0;2
9424400110.0;3
9424400105.0;0
9423800030.0;2
9423400193.0;3
9423400140.0;2
9422400035.0;2
9421500160.0;3
9421500150.0;2
9421500130.0;1
9421500070.0;3
9421500010.0;3
9418400240.0;2
9417400215.0;2
9417400110.0;2
9416400020.0;3
9415950020.0;3
9414700020.0;3
9414610320.0;0
9414610240.0;0
9414610070.0;0
9414610020.0;1
9414610010.0;3
9414500480.0;0
9414500230.0;0
9414500200.0;0
9414100030.0;4
9413900035.0;4
9413600670.0;0
9413600420.0;0
9413600380.0;0
9413600350.0;0
9413600100.0;0
9413600010.0;0
9413500350.0;0
9413400165.0;0
9412900055.0;2
9412900045.0;3
9412710440.0;0
9412700550.0;3
9412700160.0;0
9412400220.0;4
9412400185.0;4
9412200730.0;0
9412200660.0;0
9412200330.0;0
9412200280.0;0
9412200260.0;1
9412200080.0;0
9408300380.0;3
9408300310.0;3
9408300180.0;4
9407600250.0;2
9407600070.0;2
9407150360.0;1
9407150350.0;3
9407150310.0;0
9407150250.0;3
9407150240.0;3
9407150130.0;3
9407150100.0;2
9407111250.0;2
9407111220.0;2
9407111100.0;2
9407110710.0;2
9407110710.0;2
9407110700.0;2
9407110680.0;2
9407102460.0;2
9407102360.0;2
9407102245.0;2
9407101900.0;2
9407101850.0;0
9407101840.0;1
9407101380.0;2
9407101180.0;3
9407100800.0;2
9407100730.0;2
9407100720.0;3
9407100500.0;2
9407100310.0;3
9407100300.0;2
9407001860.0;0
9407001830.0;1
9407001790.0;2
9407001770.0;2
9407001700.0;2
9407001620.0;3
9407001610.0;2
9407001600.0;2
9407001500.0;0
9407001340.0;0
9407001330.0;0
9407001320.0;0
9407000990.0;2
9407000920.0;2
9407000840.0;2
9407000600.0;2
9407000230.0;2
9406710060.0;1
9406700180.0;4
9406600050.0;3
9406590280.0;3
9406590250.0;3
9406590010.0;4
9406570350.0;3
9406570300.0;3
9406570290.0;3
9406550100.0;3
9406550060.0;3
9406550050.0;3
9406540190.0;4
9406540150.0;4
9406540130.0;4
9406540050.0;4
9406530160.0;3
9406530150.0;3
9406530090.0;3
9406521150.0;3
9406520830.0;3
9406520580.0;3
9406520550.0;3
9406520290.0;3
9406520260.0;3
9406510130.0;4
9406510040.0;4
9406500600.0;2
9406500540.0;2
9406500530.0;2
9406500480.0;2
9406500350.0;2
9406500310.0;2
9406450090.0;3
9405800040.0;3
9402800005.0;4
9396700028.0;3
9396700024.0;3
9393700140.0;2
9393700110.0;2
9393700065.0;2
9392500100.0;1
9392200030.0;0
9390700100.0;2
9390700095.0;2
9388100015.0;4
9385200055.0;4
9385200045.0;3
9385200042.0;3
9385200041.0;3
9382200121.0;2
9382200025.0;2
9378700200.0;1
9378700190.0;3
9378500050.0;3
9376301800.0;0
9376301591.0;0
9376301520.0;0
9376301180.0;2
9376301112.0;3
9376301111.0;3
9376301110.0;3
9371700132.0;0
9371700125.0;2
9371700085.0;0
9368700341.0;0
9368700270.0;2
9368700223.0;0
9368700031.0;2
9368700006.0;1
9367200205.0;2
9365700385.0;4
9363600457.0;0
9362000080.0;4
9362000040.0;4
9359300250.0;4
9359300220.0;4
9359100750.0;3
9359100500.0;4
9359100101.0;1
9358400150.0;4
9358400080.0;4
9358002375.0;1
9358002305.0;2
9358002232.0;3
9358001732.0;3
9358001590.0;1
9358001566.0;3
9358001422.0;3
9358001403.0;3
9358000780.0;2
9358000650.0;2
9358000552.0;3
9358000550.0;3
9357001010.0;2
9357000650.0;3
9357000635.0;2
9357000230.0;2
9357000215.0;2
9353301070.0;1
9353300820.0;2
9353300600.0;0
9353300600.0;0
9353300220.0;2
9353300140.0;0
9353300090.0;0
9352901085.0;2
9352900695.0;2
9352900222.0;3
9352900200.0;3
9350900550.0;0
9349900110.0;2
9349900105.0;2
9348700610.0;4
9348700490.0;4
9348700480.0;4
9348700450.0;4
9348700020.0;4
9348500220.0;4
9347900020.0;2
9347300160.0;3
9347300010.0;3
9346980140.0;0
9346960050.0;3
9346950050.0;0
9346930250.0;0
9346930100.0;0
9346920260.0;0
9346920070.0;0
9346910500.0;0
9346900170.0;0
9346700320.0;4
9346700280.0;4
9346700270.0;4
9346700150.0;3
9346700030.0;4
9345400350.0;0
9335400005.0;0
9334800140.0;0
9332800020.0;3
9331800580.0;2
9329300040.0;0
9328510100.0;4
9328500680.0;3
9328500630.0;0
9325800110.0;2
9325800005.0;2
9325200160.0;1
9325200120.0;3
9325200110.0;1
9324800650.0;0
9324800455.0;2
9324800450.0;3
9324800220.0;4
9324800180.0;2
9324800110.0;0
9324800025.0;0
9324320040.0;0
9324320030.0;0
9324300030.0;0
9323610260.0;0
9323610180.0;3
9323610110.0;4
9323600380.0;3
9323600280.0;4
9323600060.0;4
9323000010.0;3
9322800260.0;4
9322800230.0;4
9322800210.0;4
9321010130.0;0
9320990140.0;3
9320990120.0;3
9320990110.0;3
9320990090.0;3
9320901250.0;2
9320900610.0;2
9320900420.0;2
9320870040.0;3
9320700400.0;0
9320700090.0;0
9320600170.0;2
9320600090.0;2
9320600020.0;0
9320500080.0;2
9320350130.0;4
9320350020.0;4
9320200050.0;4
9320100090.0;4
9319800050.0;3
9315600050.0;4
9315300260.0;2
9315300230.0;0
9315100210.0;0
9315100030.0;2
9315000010.0;0
9310300300.0;1
9310300215.0;3
9310300211.0;2
9310300185.0;2
9310300175.0;2
9310300160.0;1
9307300100.0;2
9306500200.0;3
9304400010.0;4
9301301145.0;2
9301300805.0;3
9301300751.0;3
9301300270.0;4
9301300215.0;4
9297800165.0;0
9297800090.0;0
9297302031.0;3
9297301580.0;2
9297301535.0;0
9297301520.0;2
9297301505.0;0
9297301495.0;3
9297301190.0;2
9297301065.0;0
9297301055.0;2
9297301050.0;2
9297301015.0;2
9297300750.0;2
9297300740.0;1
9297300590.0;0
9297300500.0;2
9297300480.0;3
9297300395.0;2
9297300255.0;0
9297300055.0;4
9297300045.0;0
9294300615.0;3
9294300600.0;0
9294300515.0;3
9294300495.0;0
9294300070.0;3
9293000170.0;4
9292000380.0;0
9290900160.0;4
9290870040.0;4
9290860140.0;3
9290850950.0;4
9290850810.0;4
9290850800.0;4
9290850760.0;4
9290850740.0;4
9290850330.0;4
9290850060.0;4
9290800050.0;0
9289900065.0;0
9289100170.0;1
9287802410.0;1
9287802380.0;3
9287801455.0;2
9287801150.0;2
9287800375.0;2
9287800135.0;4
9286750100.0;3
9286730020.0;4
9286100320.0;3
9286100300.0;3
9286100250.0;3
9286100200.0;3
9286100150.0;3
9286000240.0;4
9286000150.0;4
9286000110.0;4
9285800801.0;2
9285800790.0;1
9285800755.0;2
9285800735.0;2
9285800590.0;0
9285800585.0;2
9285800345.0;2
9285800330.0;3
9285800275.0;0
9285800180.0;3
9285800055.0;0
9285800020.0;0
9284802825.0;2
9284802215.0;1
9284802045.0;2
9284801845.0;0
9284801500.0;3
9284801435.0;0
9284801165.0;2
9284801100.0;2
9284800844.0;2
9284800085.0;3
9283800230.0;0
9283800050.0;2
9282801950.0;2
9282801720.0;0
9282801450.0;1
9282801030.0;1
9282800075.0;0
9282800065.0;2
9280200030.0;2
9279700150.0;4
9279700013.0;4
9279200910.0;0
9279200280.0;0
9278200131.0;0
9278200095.0;0
9277700075.0;2
9277200180.0;2
9277200111.0;0
9277200065.0;3
9276202190.0;1
9276202160.0;0
9276202130.0;3
9276201895.0;0
9276201190.0;0
9276201140.0;0
9276200890.0;2
9276200850.0;2
9276200635.0;2
9276200569.0;3
9276200455.0;3
9276200220.0;2
9276200190.0;1
9275702405.0;4
9275702350.0;3
9275700765.0;4
9275700016.0;4
9275700005.0;3
9275200080.0;2
9274204230.0;2
9274204100.0;2
9274203390.0;2
9274203190.0;0
9274203036.0;4
9274202885.0;0
9274202620.0;0
9274202270.0;2
9274202165.0;2
9274202005.0;3
9274201809.0;3
9274201807.0;3
9274201730.0;3
9274201006.0;3
9274200990.0;3
9274200850.0;2
9274200735.0;0
9274200620.0;2
9274200365.0;4
9274200324.0;3
9274200322.0;3
9274200320.0;3
9274200318.0;3
9274200316.0;3
9274200314.0;3
9274200028.0;3
9273200145.0;4
9273200140.0;4
9273200115.0;0
9272202260.0;2
9272201704.0;3
9272201385.0;1
9272201318.0;3
9272201250.0;2
9272200810.0;4
9272200090.0;4
9270200160.0;2
9269750690.0;1
9269750460.0;0
9269750220.0;2
9269750010.0;1
9269260420.0;3
9269260240.0;3
9269260100.0;3
9269200831.0;2
9269200786.0;2
9269200650.0;2
9269200540.0;3
9269200520.0;2
9269200340.0;3
9269200150.0;2
9269200120.0;3
9268851860.0;3
9268851800.0;3
9268851740.0;3
9268851680.0;3
9268851670.0;3
9268851630.0;3
9268851380.0;3
9268851320.0;3
9268851020.0;3
9268850940.0;3
9268850860.0;1
9268850480.0;3
9268850360.0;3
9268850350.0;3
9268850290.0;3
9268850180.0;3
9268850160.0;3
9268850140.0;3
9268850130.0;3
9268850040.0;3
9268850030.0;3
9268710390.0;2
9268710220.0;2
9268710140.0;3
9268700040.0;2
9268200658.0;2
9268200641.0;2
9268200600.0;2
9268200585.0;2
9268200550.0;2
9268200484.0;4
9268200440.0;2
9268200380.0;2
9268200348.0;1
9268200315.0;0
9268200300.0;2
9268200285.0;2
9268200050.0;2
9267200345.0;3
9267200226.0;3
9267200062.0;3
9266701115.0;2
9266701085.0;2
9266700845.0;2
9266700295.0;2
9266700256.0;2
9266700190.0;2
9266700175.0;2
9265880170.0;3
9265880040.0;3
9265700045.0;2
9265700005.0;2
9265410090.0;3
9265410010.0;2
9265400210.0;3
9265200060.0;1
9264960850.0;4
9264960560.0;3
9264960480.0;4
9264960340.0;4
9264950940.0;3
9264950660.0;3
9264950600.0;4
9264950420.0;4
9264950410.0;4
9264940130.0;3
9264930980.0;3
9264930970.0;3
9264930770.0;4
9264930400.0;3
9264921140.0;3
9264921110.0;3
9264921030.0;3
9264921020.0;3
9264920870.0;0
9264920620.0;3
9264920270.0;1
9264920250.0;3
9264911550.0;3
9264911210.0;1
9264911150.0;3
9264910920.0;3
9264910900.0;3
9264910300.0;0
9264910280.0;3
9264910100.0;1
9264902050.0;1
9264901680.0;3
9264901510.0;3
9264901490.0;3
9264901040.0;3
9264900880.0;0
9264900660.0;3
9264900350.0;3
9264450550.0;3
9264450460.0;1
9264030470.0;4
9264030040.0;3
9264000010.0;4
9262800294.0;0
9262800255.0;2
9262800208.0;4
9262800171.0;0
9262800057.0;2
9262800002.0;2
9259900025.0;0
9259900010.0;3
9257900010.0;3
9253900417.0;4
9253900408.0;3
9253900354.0;3
9253900271.0;4
9253900210.0;3
9250900124.0;0
9250900111.0;3
9250900104.0;1
9250900104.0;1
9250900095.0;2
9244900248.0;3
9241900150.0;3
9241900115.0;4
9238901420.0;2
9238901020.0;2
9238900855.0;2
9238900850.0;3
9238900616.0;0
9238900390.0;2
9238900085.0;1
9238900060.0;2
9238510220.0;3
9238500480.0;1
9238500410.0;3
9238500190.0;3
9238500100.0;0
9238500040.0;3
9238500040.0;3
9238480120.0;3
9238480020.0;1
9238450430.0;2
9238450330.0;2
9238450210.0;2
9238450160.0;2
9238450150.0;2
9238440130.0;0
9238440020.0;3
9238430680.0;3
9238430660.0;3
9238430430.0;3
9238430300.0;3
9238430190.0;0
9238430140.0;4
9237800100.0;3
9235900030.0;2
9232900165.0;2
9232900075.0;2
9232900050.0;2
9232400055.0;2
9225900055.0;0
9222400935.0;3
9222400605.0;1
9222400605.0;1
9222400565.0;2
9222400510.0;2
9221400600.0;0
9221400335.0;0
9218400088.0;1
9218400050.0;1
9215400105.0;0
9215400075.0;2
9214400396.0;2
9214400135.0;2
9214400125.0;0
9214400120.0;2
9212900820.0;2
9212900300.0;2
9212900260.0;2
9212900180.0;0
9212900100.0;0
9211520410.0;3
9211520400.0;0
9211520150.0;0
9211520020.0;3
9211510410.0;0
9211500730.0;2
9211500620.0;2
9211500620.0;2
9211500560.0;2
9211500520.0;2
9211500230.0;0
9211500150.0;0
9211500010.0;0
9211010900.0;3
9211010840.0;3
9211010440.0;3
9211010330.0;3
9211010320.0;3
9211010300.0;3
9211010260.0;3
9211010230.0;3
9211010220.0;3
9211000170.0;4
9211000110.0;4
9209900335.0;2
9209900315.0;2
9209900270.0;2
9208900037.0;4
9206950200.0;3
9206950110.0;3
9206950100.0;3
9206700190.0;4
9206700060.0;4
9206500250.0;4
9206200110.0;2
9202650210.0;3
9202650130.0;3
9202650100.0;3
9202650040.0;2
9202600060.0;3
9202500150.0;0
9202000080.0;0
9201300050.0;4
9201300020.0;0
9201000610.0;0
9201000480.0;3
9201000460.0;3
9201000320.0;4
9201000120.0;0
9201000100.0;3
9201000030.0;3
9200000050.0;2
9198600035.0;1
9197800010.0;4
9197100263.0;2
9197100101.0;2
9195700380.0;0
9195700040.0;2
9194102188.0;3
9194101388.0;2
9191201790.0;0
9191201385.0;0
9191201325.0;0
9191201250.0;1
9191200490.0;1
9191200435.0;0
9191200380.0;0
9191200015.0;0
9189700255.0;2
9189700045.0;0
9188200570.0;1
9188200505.0;3
9187200345.0;1
9187200285.0;1
9187200275.0;3
9187200245.0;3
9187200228.0;3
9187200095.0;1
9187200045.0;0
9186300060.0;1
9185700485.0;4
9185700440.0;4
9185700414.0;3
9185700285.0;4
9184700600.0;0
9184700535.0;4
9183703376.0;2
9183703045.0;0
9183702251.0;2
9183702220.0;2
9183701345.0;2
9183701085.0;0
9183700845.0;2
9183700470.0;0
9178601660.0;4
9178601630.0;2
9178601000.0;0
9178600810.0;2
9178600560.0;2
9178600360.0;0
9178600135.0;0
9178600055.0;2
9175600025.0;4
9170500060.0;0
9169600275.0;2
9169600209.0;3
9169600135.0;2
9169600110.0;3
9169600096.0;2
9169600043.0;3
9169100214.0;2
9169100185.0;3
9169100175.0;0
9169100130.0;2
9165100375.0;1
9165100330.0;2
9165100260.0;2
9165100230.0;3
9165100130.0;2
9164100125.0;2
9164100105.0;2
9164100040.0;2
9164100035.0;2
9161100795.0;2
9161100730.0;0
9161100460.0;2
9161100075.0;4
9158800090.0;0
9158100116.0;2
9158100090.0;2
9158100075.0;2
9158100040.0;2
9157600060.0;0
9151600695.0;3
9151600541.0;3
9151600106.0;0
9151600055.0;3
9150100020.0;0
9149000180.0;3
9144300120.0;0
9144300110.0;2
9144300060.0;2
9144100298.0;2
9144100206.0;0
